timestamp,datetime,boomAngle,extensionMM,measuredLoad,actualLoad,swingAngle,ropeLength,fsr1,fsr2,fsr3,fsr4,imuRoll,imuPitch,safeLoadLimit,loadPercent,alarmLevel
1789648345.8323998,2026-09-17T18:02:25.832400,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,5.0,0.0,0
1789648345.8431587,2026-09-17T18:02:25.843159,-2.91,0.0,0.0,0.0,91.41,2.2,0,0,0,0,-2.91,20.24,5.0,0.0,0
1789648345.863403,2026-09-17T18:02:25.863403,-2.91,0.0,0.0,0.0,91.41,4.2,0,0,0,0,-2.91,20.23,5.0,0.0,0
1789648345.883719,2026-09-17T18:02:25.883719,-2.91,0.0,0.0,0.0,91.41,6.1,0,0,0,0,-2.91,20.23,5.0,0.0,0
1789648345.9026995,2026-09-17T18:02:25.902699,-2.9,0.0,0.0,0.0,91.41,8.0,0,0,0,0,-2.9,20.24,5.0,0.0,0
1789648345.9233303,2026-09-17T18:02:25.923330,-2.88,0.0,0.0,0.0,91.41,8.9,0,0,0,0,-2.88,20.24,5.0,0.0,0
1789648345.9436007,2026-09-17T18:02:25.943601,-2.88,0.0,0.0,0.0,91.41,8.9,0,0,0,0,-2.88,20.24,5.0,0.0,0
1789648345.9637642,2026-09-17T18:02:25.963764,-2.88,0.0,0.0,0.0,91.41,8.9,0,0,0,0,-2.88,20.24,5.0,0.0,0
1789648345.98354,2026-09-17T18:02:25.983540,-2.88,0.0,0.0,0.0,91.41,8.9,0,0,0,0,-2.88,20.24,5.0,0.0,0
1789648346.0039904,2026-09-17T18:02:26.003990,-2.88,0.0,566599.0,0.0,91.41,16.2,0,0,0,0,-2.88,20.24,5.0,0.0,0
1789648346.0246217,2026-09-17T18:02:26.024622,-2.87,0.0,566599.0,0.0,91.41,17.4,0,0,0,0,-2.87,20.25,5.0,0.0,0
1789648346.0451553,2026-09-17T18:02:26.045155,-2.86,0.0,566599.0,0.0,91.41,18.6,0,0,0,0,-2.86,20.25,5.0,0.0,0
1789648346.0631537,2026-09-17T18:02:26.063154,-2.85,0.0,566599.0,0.0,91.41,19.7,0,0,0,0,-2.85,20.26,5.0,0.0,0
1789648346.0841327,2026-09-17T18:02:26.084133,-2.84,0.0,566599.0,0.0,91.41,20.8,0,0,0,0,-2.84,20.26,5.0,0.0,0
1789648346.1032767,2026-09-17T18:02:26.103277,-2.83,0.0,566599.0,0.0,91.41,21.5,0,0,0,0,-2.83,20.27,5.0,0.0,0
1789648346.123696,2026-09-17T18:02:26.123696,-2.83,0.0,566599.0,0.0,91.41,21.5,0,0,0,0,-2.83,20.27,5.0,0.0,0
1789648346.1442242,2026-09-17T18:02:26.144224,-2.83,0.0,566599.0,0.0,91.41,21.5,0,0,0,0,-2.83,20.27,5.0,0.0,0
1789648346.1631553,2026-09-17T18:02:26.163155,-2.83,0.0,566599.0,0.0,91.41,21.5,0,0,0,0,-2.83,20.27,5.0,0.0,0
1789648346.1843157,2026-09-17T18:02:26.184316,-2.83,0.0,566599.0,0.0,91.41,21.5,0,0,0,0,-2.83,20.27,5.0,0.0,0
1789648346.2040174,2026-09-17T18:02:26.204017,-2.81,0.0,566593.0,0.0,91.41,26.0,0,0,0,0,-2.81,20.27,5.0,0.0,0
1789648346.2235599,2026-09-17T18:02:26.223560,-2.81,0.0,566593.0,0.0,91.41,26.6,0,0,0,0,-2.81,20.27,5.0,0.0,0
1789648346.2441242,2026-09-17T18:02:26.244124,-2.81,0.0,566593.0,0.0,91.41,27.1,0,0,0,0,-2.81,20.27,5.0,0.0,0
1789648346.263861,2026-09-17T18:02:26.263861,-2.8,0.0,566593.0,0.0,91.41,27.8,0,0,0,0,-2.8,20.27,5.0,0.0,0
1789648346.284024,2026-09-17T18:02:26.284024,-2.79,0.0,566593.0,0.0,91.41,28.0,0,0,0,0,-2.79,20.28,5.0,0.0,0
1789648346.3038988,2026-09-17T18:02:26.303899,-2.79,0.0,566593.0,0.0,91.41,28.0,0,0,0,0,-2.79,20.28,5.0,0.0,0
1789648346.32393,2026-09-17T18:02:26.323930,-2.79,0.0,566593.0,0.0,91.41,28.0,0,0,0,0,-2.79,20.28,5.0,0.0,0
1789648346.3433301,2026-09-17T18:02:26.343330,-2.79,0.0,566593.0,0.0,91.41,28.0,0,0,0,0,-2.79,20.28,5.0,0.0,0
1789648346.3633902,2026-09-17T18:02:26.363390,-2.79,0.0,566593.0,0.0,91.41,28.0,0,0,0,0,-2.79,20.28,5.0,0.0,0
1789648346.383853,2026-09-17T18:02:26.383853,-2.79,0.0,566553.0,0.0,91.41,29.4,0,0,0,0,-2.79,20.28,5.0,0.0,0
1789648346.403906,2026-09-17T18:02:26.403906,-2.79,0.0,566553.0,0.0,91.41,29.5,0,0,0,0,-2.79,20.28,5.0,0.0,0
1789648346.424028,2026-09-17T18:02:26.424028,-2.78,0.0,566553.0,0.0,91.41,29.5,0,0,0,0,-2.78,20.27,5.0,0.0,0
1789648346.4440975,2026-09-17T18:02:26.444098,-2.76,0.0,566553.0,0.0,91.41,29.5,0,0,0,0,-2.76,20.28,5.0,0.0,0
1789648346.4643853,2026-09-17T18:02:26.464385,-2.75,0.0,566553.0,0.0,91.41,29.5,0,0,0,0,-2.75,20.29,5.0,0.0,0
1789648346.4838796,2026-09-17T18:02:26.483880,-2.75,0.0,566553.0,0.0,91.41,29.5,0,0,0,0,-2.75,20.29,5.0,0.0,0
1789648346.5032732,2026-09-17T18:02:26.503273,-2.75,0.0,566553.0,0.0,91.41,29.5,0,0,0,0,-2.75,20.29,5.0,0.0,0
1789648346.5234115,2026-09-17T18:02:26.523412,-2.75,0.0,566553.0,0.0,91.41,29.5,0,0,0,0,-2.75,20.29,5.0,0.0,0
1789648346.543755,2026-09-17T18:02:26.543755,-2.75,0.0,566553.0,0.0,91.41,29.5,0,0,0,0,-2.75,20.29,5.0,0.0,0
