timestamp,datetime,boomAngle,extensionMM,measuredLoad,actualLoad,swingAngle,ropeLength,fsr1,fsr2,fsr3,fsr4,imuRoll,imuPitch,safeLoadLimit,loadPercent,alarmLevel
1789653398.424749,2026-09-17T19:26:38.424749,6.88,-20.7,566951.0,0.0,97.47,4.6,0,0,0,0,6.88,18.57,5.0,0.0,0
1789653398.4443765,2026-09-17T19:26:38.444376,6.89,-20.7,566951.0,0.0,97.47,4.6,0,0,0,0,6.89,18.58,5.0,0.0,0
1789653398.4646354,2026-09-17T19:26:38.464635,6.9,-20.7,566951.0,0.0,97.47,4.6,0,0,0,0,6.9,18.58,5.0,0.0,0
1789653398.4847047,2026-09-17T19:26:38.484705,6.9,-20.7,566951.0,0.0,97.47,4.6,0,0,0,0,6.9,18.58,5.0,0.0,0
1789653398.5042958,2026-09-17T19:26:38.504296,6.9,-20.7,566951.0,0.0,97.47,4.6,0,0,0,0,6.9,18.58,5.0,0.0,0
1789653398.525585,2026-09-17T19:26:38.525585,6.9,-20.7,566951.0,0.0,97.47,4.6,0,0,0,0,6.9,18.58,5.0,0.0,0
1789653398.5452175,2026-09-17T19:26:38.545218,6.9,-20.7,566951.0,0.0,97.47,4.6,0,0,0,0,6.9,18.58,5.0,0.0,0
1789653398.5648317,2026-09-17T19:26:38.564832,6.89,-20.7,566976.0,0.0,97.47,4.6,0,0,0,0,6.89,18.57,5.0,0.0,0
1789653398.5839436,2026-09-17T19:26:38.583944,6.88,-20.7,566976.0,0.0,97.47,4.6,0,0,0,0,6.88,18.57,5.0,0.0,0
1789653398.6043828,2026-09-17T19:26:38.604383,6.88,-20.7,566976.0,0.0,97.47,4.6,0,0,0,0,6.88,18.57,5.0,0.0,0
1789653398.624472,2026-09-17T19:26:38.624472,6.89,-20.7,566976.0,0.0,97.47,4.6,0,0,0,0,6.89,18.56,5.0,0.0,0
1789653398.6449056,2026-09-17T19:26:38.644906,6.9,-20.7,566976.0,0.0,97.47,4.6,0,0,0,0,6.9,18.57,5.0,0.0,0
1789653398.6646686,2026-09-17T19:26:38.664669,6.9,-20.7,566976.0,0.0,97.47,4.6,0,0,0,0,6.9,18.57,5.0,0.0,0
1789653398.6846776,2026-09-17T19:26:38.684678,6.9,-20.7,566976.0,0.0,97.47,4.6,0,0,0,0,6.9,18.57,5.0,0.0,0
1789653398.7049897,2026-09-17T19:26:38.704990,6.9,-20.7,566976.0,0.0,97.47,4.6,0,0,0,0,6.9,18.57,5.0,0.0,0
1789653398.7255921,2026-09-17T19:26:38.725592,6.9,-20.7,566976.0,0.0,97.47,4.6,0,0,0,0,6.9,18.57,5.0,0.0,0
1789653398.7446795,2026-09-17T19:26:38.744679,6.89,-20.7,566985.0,0.0,97.47,4.6,0,0,0,0,6.89,18.56,5.0,0.0,0
1789653398.7647023,2026-09-17T19:26:38.764702,6.88,-20.7,566985.0,0.0,97.47,4.6,0,0,0,0,6.88,18.55,5.0,0.0,0
1789653398.7849636,2026-09-17T19:26:38.784964,6.87,-20.7,566985.0,0.0,97.47,4.6,0,0,0,0,6.87,18.55,5.0,0.0,0
1789653398.8049858,2026-09-17T19:26:38.804986,6.88,-20.7,566985.0,0.0,97.47,4.6,0,0,0,0,6.88,18.56,5.0,0.0,0
1789653398.8249605,2026-09-17T19:26:38.824960,6.89,-20.7,566985.0,0.0,97.47,4.6,0,0,0,0,6.89,18.57,5.0,0.0,0
1789653398.8447416,2026-09-17T19:26:38.844742,6.89,-20.7,566985.0,0.0,97.47,4.6,0,0,0,0,6.89,18.57,5.0,0.0,0
1789653398.8655694,2026-09-17T19:26:38.865569,6.89,-20.7,566985.0,0.0,97.47,4.6,0,0,0,0,6.89,18.57,5.0,0.0,0
1789653398.8852155,2026-09-17T19:26:38.885216,6.89,-20.7,566985.0,0.0,97.47,4.6,0,0,0,0,6.89,18.57,5.0,0.0,0
1789653398.9047735,2026-09-17T19:26:38.904773,6.89,-20.7,566985.0,0.0,97.47,4.6,0,0,0,0,6.89,18.57,5.0,0.0,0
1789653398.9245238,2026-09-17T19:26:38.924524,6.89,-20.7,566917.0,0.0,97.47,4.6,0,0,0,0,6.89,18.57,5.0,0.0,0
1789653398.9445446,2026-09-17T19:26:38.944545,6.88,-20.7,566917.0,0.0,97.47,4.6,0,0,0,0,6.88,18.57,5.0,0.0,0
1789653398.9648368,2026-09-17T19:26:38.964837,6.88,-20.7,566917.0,0.0,97.47,4.6,0,0,0,0,6.88,18.56,5.0,0.0,0
1789653398.9848635,2026-09-17T19:26:38.984864,6.88,-20.7,566917.0,0.0,97.47,4.6,0,0,0,0,6.88,18.57,5.0,0.0,0
1789653399.0048993,2026-09-17T19:26:39.004899,6.88,-20.7,566917.0,0.0,97.47,4.6,0,0,0,0,6.88,18.58,5.0,0.0,0
1789653399.0247884,2026-09-17T19:26:39.024788,6.88,-20.7,566917.0,0.0,97.47,4.6,0,0,0,0,6.88,18.58,5.0,0.0,0
1789653399.0454772,2026-09-17T19:26:39.045477,6.88,-20.7,566917.0,0.0,97.47,4.6,0,0,0,0,6.88,18.58,5.0,0.0,0
1789653399.0642414,2026-09-17T19:26:39.064241,6.88,-20.7,566917.0,0.0,97.47,4.6,0,0,0,0,6.88,18.58,5.0,0.0,0
1789653399.0850644,2026-09-17T19:26:39.085064,6.88,-20.7,566917.0,0.0,97.47,4.6,0,0,0,0,6.88,18.58,5.0,0.0,0
